time,development,timeCode,countryName,countryCode,agriculturePercentGDP,electricPowerConsumption,gdpGrowth,gdpPerCapita,gdpPerCapitaPPP,industryPercentGDP,manufacturingPercentGDP,individualsUsingInternetPercent,accessToElectricityPercent,governmentExpenditureEducationPercent,mobileCellularSubscriptionsPerHundred,birthLifeExpectancyMale,birthLifeExpectancyFemale,consumerPriceIndex
1998,2,YR1998,Russian Federation,RUS,5.103437785,4848.030373,-5.299999999,5505.62779,11917.84646,33.94432613,..,0.812744451,100,..,0.506958153,61.22,73.13,13.7087206
1998,1,YR1998,Rwanda,RWA,45.51746118,..,8.858669496,329.0491869,797.3170056,18.70271964,11.23450811,0.011763573,3.102922916,..,0.070823406,42.683,44.465,46.08849798
1998,1,YR1998,Samoa,WSM,18.41417421,..,2.194886325,2556.013867,3996.659685,23.17158956,17.95339815,0.230359015,85.7780838,..,0.855585295,65.57,72.065,56.71393219
1998,,YR1998,San Marino,SMR,..,..,7.512953368,64697.14587,69499.64805,..,..,1.408557941,100,..,18.58278294,..,..,..
1998,1,YR1998,Sao Tome and Principe,STP,..,..,..,..,..,..,..,0.295847047,50.05402756,..,0,61.236,64.847,17.66917074
1998,1,YR1998,Saudi Arabia,SAU,6.159247821,5444.196085,2.893362519,18763.58593,44251.47394,43.94790741,10.55471352,0.101429893,..,8.281310081,3.155148121,70.283,73.914,78.61196902
1998,1,YR1998,Senegal,SEN,17.29878294,121.2521074,5.898672563,838.6056186,1826.888602,21.1570878,14.29530845,0.079871379,37.17218781,3.200299978,0.291843842,55.834,58.94,79.6370845
1998,2,YR1998,Serbia,SRB,16.88998834,4302.99911,2.430456631,3573.088567,8377.091432,29.27590345,18.96239527,..,99.84061432,..,..,..,..,8.105119089
1998,1,YR1998,Seychelles,SYC,2.630181489,..,8.403398525,9741.360503,18360.92166,25.83637897,15.05950708,2.526177514,93.16246033,5.992070198,6.554023337,67.6,76.1,41.65605333
1998,1,YR1998,Sierra Leone,SLE,59.40206996,..,1.785014281,304.4686385,915.3332785,23.75264784,3.830016731,0.014805065,10.42069149,..,0,36.179,37.958,..
1998,1,YR1998,Singapore,SGP,0.111405233,6965.754086,-2.225229743,29641.22583,45901.15086,32.04908244,22.67431119,19.59076716,100,..,29.33719958,75.3,79.4,84.04044109
1998,,YR1998,Sint Maarten (Dutch part),SXM,..,..,..,..,..,..,..,..,100,..,..,..,..,..
1998,3,YR1998,Slovak Republic,SVK,4.688795811,4682.297576,4.011813704,10191.10526,15445.1404,31.21040526,20.46535461,2.689809786,100,..,8.625432649,68.6,76.7,52.79293919
1998,3,YR1998,Slovenia,SVN,3.391754371,5574.706466,3.285631522,16998.85709,20800.00597,31.27521076,22.34671764,10.10460285,100,..,8.129172586,71.1,78.7,57.54841301
1998,1,YR1998,Solomon Islands,SLB,35.63684442,..,1.783866401,1551.059432,2249.083551,..,..,0.508292797,1.441138625,2.248709917,0.179703719,61.192,62.449,38.27296864
1998,1,YR1998,Somalia,SOM,..,..,..,..,..,..,..,0.00716442,2.487471581,..,0,48.237,51.367,..
1998,1,YR1998,South Africa,ZAF,3.448135515,4535.281079,0.517360382,5643.261485,9220.957918,29.48711889,17.86313542,2.906220867,64.9,..,7.520489446,55.263,62.074,54.06168974
1998,,YR1998,South Asia,SAS,24.58884951,346.1486299,5.593578124,695.7087553,2335.148072,27.30117287,15.97501735,0.117485771,53.72808492,3.051419973,0.122947409,61.26797551,62.83137882,..
1998,,YR1998,South Sudan,SSD,..,..,..,..,..,..,..,..,0.01,..,..,47.111,49.687,..
1998,3,YR1998,Spain,ESP,4.155100155,4479.047315,4.305978447,25977.00098,27473.30696,27.84572289,16.5552431,4.361892394,100,4.302959919,15.97672349,75.3,82.2,71.74760081
1998,1,YR1998,Sri Lanka,LKA,21.16449052,249.1020667,4.698423046,1669.295865,5069.66185,27.61671494,14.83389752,0.296351104,66.37773132,3.051419973,0.938047519,66.3,73.528,32.81824941
1998,,YR1998,St. Kitts and Nevis,KNA,2.378123869,..,-0.667313658,11550.73425,18047.43553,21.69433377,6.532592925,3.343810607,92.05728912,4.221960068,0.992846989,..,..,68.51349369
1998,1,YR1998,St. Lucia,LCA,5.725227965,..,6.299899844,7195.660336,10894.39389,14.06953433,3.90843322,1.304988973,88.35932922,6.577310085,1.240346514,69.366,73.108,72.71975746
1998,,YR1998,St. Martin (French part),MAF,..,..,..,..,..,..,..,..,51.52329254,..,..,73.4,79.9,..
1998,1,YR1998,St. Vincent and the Grenadines,VCT,7.058451966,..,4.089483241,4547.157609,7235.134246,19.24937369,5.75467082,1.853997683,77.35209656,4.033360004,0.69494635,68.339,72.915,72.70842981
1998,,YR1998,Sub-Saharan Africa,SSF,22.98312661,527.4373974,2.388995519,1159.644266,2368.28123,30.2553296,14.70611583,0.238312118,23.3738426,..,0.614565564,48.59703103,51.75069654,..
1998,,YR1998,Sub-Saharan Africa (excluding high income),SSA,22.99999676,527.4373974,2.383012079,1158.577768,2366.295241,30.25899238,14.70582046,0.238024548,23.36519219,..,0.613819013,48.59466593,51.74769064,..
1998,1,YR1998,Sudan,SDN,44.3945906,41.19289388,4.308504104,967.4051347,2205.504326,14.56473296,8.506433274,0.004805071,30.54086494,..,0.033072418,55.953,59.556,33.25308407
1998,1,YR1998,Suriname,SUR,9.941005291,..,1.564201258,5873.953772,10053.80724,24.98677249,9.428042328,1.670148436,98.74053955,..,1.301455932,64.523,71.377,9.144110622
1998,3,YR1998,Sweden,SWE,1.98968712,15522.1335,4.226791693,40921.15246,33743.96097,26.88529243,20.03312531,33.46751233,100,7.167339802,46.3202616,76.9,81.9,85.06475795
1998,3,YR1998,Switzerland,CHE,1.258405211,7481.433547,2.989891846,64822.29415,48540.27293,26.62832006,18.68783993,24.8,100,4.887020111,23.87258864,76.3,82.5,89.61875078
1998,,YR1998,Syrian Arab Republic,SYR,29.38639511,958.1334952,6.337264017,..,..,26.4606977,..,0.063687286,87.12277222,..,0,70.706,74.705,62.32353268
1998,2,YR1998,Tajikistan,TJK,25.10350071,2088.117773,5.300000768,380.1595795,1084.509437,24.95578469,19.3273888,..,98.15739441,2.528709888,0.006974785,61.307,68.125,..
1998,1,YR1998,Tanzania,TZA,31.47843813,59.84275776,3.708511596,475.9287092,1418.133015,18.72937234,9.83844695,0.009244125,8.314479828,2.175909996,0.116912164,48.335,52.297,45.24580109
1998,1,YR1998,Thailand,THA,10.26244699,1358.809933,-7.633733631,3235.732243,8598.287025,36.28479404,27.36096686,1.091218985,85.05751038,4.625699997,3.209487341,66.608,74.305,75.92409462
1998,1,YR1998,Timor-Leste,TLS,..,..,..,..,..,..,..,..,14.20578289,..,..,56.226,58.45,..
1998,1,YR1998,Togo,TGO,34.96374082,105.3638762,-2.299876566,538.7340445,1334.106066,16.86141444,6.941051194,0.305583935,15.3,3.984240055,0.160289872,52.93,54.488,74.65086365
1998,1,YR1998,Tonga,TON,21.61721506,..,2.718812655,3080.347002,4327.156125,16.86446127,7.639216968,0.765134358,84.01535034,5.590889931,0.133834354,68.787,72.284,42.94308955
1998,1,YR1998,Trinidad and Tobago,TTO,2.058058584,3763.04313,8.124564009,8505.065403,15936.04189,27.60173388,..,2.724825339,89.87014771,2.438920021,2.083653455,65.024,72.173,47.66068785
1998,1,YR1998,Tunisia,TUN,10.60074514,853.0016912,4.783762572,2762.554295,6963.760802,25.77545061,16.65733562,0.107940957,93.2,..,0.410531408,70.265,75.223,67.83739159
1998,,YR1998,Turkey,TUR,12.45928753,1520.09821,2.308213492,8244.763414,13874.09019,31.12812852,22.31408974,0.698805129,93.68048859,0,5.716860328,65.063,72.749,8.063593049
1998,2,YR1998,Turkmenistan,TKM,25.15898535,1554.103488,7.100000344,1983.015436,4441.334655,40.57163273,17.32761701,..,99.51256561,..,0.067973618,59.209,67.392,..
1998,1,YR1998,Turks and Caicos Islands,TCA,..,..,..,..,..,..,..,..,92.23160553,..,..,..,..,..
1998,1,YR1998,Tuvalu,TUV,21.76968229,..,15.50121998,3197.814621,3160.31176,13.69831984,4.206799425,..,93.703125,..,0,..,..,..
1998,1,YR1998,Uganda,UGA,38.25104851,..,4.905265484,394.2473395,1004.066031,16.43803045,8.28110036,0.065289465,7.098453045,..,0.13302714,42.873,48.058,49.10095728
1998,2,YR1998,Ukraine,UKR,12.06807441,2839.485745,-1.899999984,1686.941787,4451.547944,30.62879429,25.25708344,0.301075792,99.21923065,4.448840141,0.232167426,62.74,73.5,22.15412325
1998,,YR1998,United Arab Emirates,ARE,2.180890491,11133.68063,0.291994349,61231.22972,100018.1038,40.02353246,8.631087315,6.908302986,100,..,17.38029593,72.928,75.1,..
1998,3,YR1998,United Kingdom,GBR,0.905963917,5908.87149,3.137808431,33480.16601,31305.68625,23.17581643,14.53251837,13.6699831,100,4.22991991,25.41295714,74.8,79.7,79.56578457
1998,3,YR1998,United States,USA,1.21341268,13154.76303,4.449910963,42292.8912,43166.08185,22.62780216,15.67434075,30.09319659,100,..,25.1174665,73.8,79.5,74.75543306
1998,,YR1998,Upper middle income,UMC,11.5272491,1469.908722,2.284560726,3526.75588,6678.67894,37.13943071,..,0.605313743,94.48338707,..,2.415370277,67.85782522,72.86959929,..
1998,1,YR1998,Uruguay,URY,7.044928186,1806.728637,4.518890072,9438.883055,13506.11129,23.18489557,14.17131311,6.987069365,97.79627991,2.243370056,4.597043016,70.565,78.095,39.27220448
1998,2,YR1998,Uzbekistan,UZB,26.8,1779.884412,4.3,769.8543247,2370.19491,22.4,..,0.020754437,99.50543213,..,0.111253914,63.595,69.999,..
1998,1,YR1998,Vanuatu,VUT,26.09722554,..,4.301466021,2777.022822,2760.384391,8.173881846,4.406840469,0.274185942,19.39419174,7.640820026,0.12354137,65.139,68.444,71.84486833
1998,1,YR1998,"Venezuela, RB",VEN,4.950432155,2638.330103,0.294055161,12574.7437,15359.52283,40.57408352,19.0279313,1.383990391,98.3877182,..,8.526956119,68.221,75.569,..
1998,1,YR1998,Vietnam,VNM,25.78078041,231.9608414,5.764455464,696.6100202,2343.440239,32.49126772,17.14766946,0.013078543,83.93608856,..,0.283864597,67.965,77.599,47.02887848
1998,1,YR1998,Virgin Islands (U.S.),VIR,..,..,..,..,..,..,..,9.245220221,100,..,23.02958842,74.156,78.422,..
1998,,YR1998,West Bank and Gaza,PSE,11.71394857,..,14.33420366,2333.567478,4163.552776,22.98048085,12.21053149,..,98.73151398,..,..,68.78,72.027,62.08973335
1998,,YR1998,World,WLD,5.61718617,2282.053739,2.532416348,7786.34802,9799.541462,29.00973531,17.33166885,3.141585547,76.50620569,..,5.331632654,65.05017122,69.46520345,..
1998,,YR1998,"Yemen, Rep.",YEM,19.56317279,130.3250847,6.006694599,1092.801072,3738.35657,24.94727064,8.364761426,0.023323243,47.29000092,..,0.095559892,58.567,61.41,30.1274606
1998,1,YR1998,Zambia,ZMB,15.86841123,577.6754373,-0.385746146,913.4123619,2047.091657,27.27739133,10.77369849,0.030226183,19,2.118230104,0.083013207,41.857,45.504,14.91215368
1998,1,YR1998,Zimbabwe,ZWE,18.89032032,865.5313693,2.885211917,1347.9718,2761.318526,20.80615458,14.41609473,0.081648476,33.07075119,..,0.159754187,44.506,49.008,..
1999,1,YR1999,Afghanistan,AFG,..,..,..,..,..,..,..,..,0.179634586,..,0,53.861,56.145,..
1999,2,YR1999,Albania,ALB,24.38560683,1414.703784,13.50117338,2177.896633,5280.527867,12.56678356,6.074762202,0.081437045,100,3.379709959,0.353321505,70.797,76.616,74.11658536
1999,1,YR1999,Algeria,DZA,11.10697532,649.7839,3.200001551,3457.137046,9968.967712,45.36518533,8.350324111,0.199523843,98.96788025,..,0.234027516,68.406,71.293,70.19898572
1999,1,YR1999,American Samoa,ASM,..,..,..,..,..,..,..,..,..,..,3.170688744,..,..,..
1999,,YR1999,Andorra,AND,..,..,4.099080837,40035.48245,..,..,..,7.635686143,100,..,32.00248563,..,..,..
1999,1,YR1999,Angola,AGO,6.290256828,71.53709967,2.181489732,1720.825359,2873.883924,72.71737231,3.222875779,0.071964087,21.77090073,..,0.150472427,43.802,48.453,0.684495013
1999,,YR1999,Antigua and Barbuda,ATG,1.667635776,..,3.707894618,11470.9865,18102.20309,13.51181839,1.689189989,5.300681138,89.64929199,2.753969908,10.38726155,70.747,75.747,80.46158257
1999,,YR1999,Arab World,ARB,9.515771431,1476.670543,1.862156098,4670.118174,11436.01788,42.13949448,10.35780858,0.616816391,78.96553167,..,1.492291001,65.65383208,69.31741397,..
1999,1,YR1999,Argentina,ARG,4.457839399,2023.735603,-3.385457041,8339.894389,15186.1302,26.19337761,16.96149871,3.284481956,94.72546387,4.521679878,10.50224257,69.955,77.313,..
1999,2,YR1999,Armenia,ARM,26.95911714,1307.535698,3.300000004,1317.741923,2744.430205,29.4595444,21.15711484,0.970737757,98.96206665,2.235189915,0.264194079,67.579,74.07,65.51876772
1999,1,YR1999,Aruba,ABW,0.383292096,..,4.514062033,..,..,15.54927184,3.600416368,4.506179098,91.20375061,4.395540237,13.48238863,71.259,76.221,69.23185149
1999,3,YR1999,Australia,AUS,3.063079924,10036.45778,5.018063943,43143.58276,34443.86618,24.71083461,11.98497582,40.7837839,100,..,33.47626435,76.2,81.8,71.20187305
1999,3,YR1999,Austria,AUT,1.722217322,6972.189816,3.556330241,40727.48494,37666.41162,28.42859216,17.89093266,23.0443171,100,6.112339973,52.79261389,74.9,81,80.70938144
1999,2,YR1999,Azerbaijan,AZE,18.39908028,2022.485985,7.400000582,1482.329773,4046.607467,39.10168791,6.041726268,0.099228942,97,4.212170124,4.593919265,63.184,69.797,48.09962267
1999,1,YR1999,"Bahamas, The",BHS,1.26759042,..,7.144114758,30775.25652,32142.34177,11.60613076,2.734299253,3.764557822,95.20387268,..,5.419794803,68.879,75.245,78.74395559
1999,1,YR1999,Bahrain,BHR,..,20637.97532,4.29999896,22760.98699,44562.3398,..,..,4.720358118,..,..,20.9675671,73.452,75.258,84.03079586
1999,1,YR1999,Bangladesh,BGD,22.65841112,94.27287554,4.670156368,493.2552199,1590.251667,22.37586554,14.38909508,0.036170407,30.33506584,2.132819891,0.115477297,64.419,65,52.74441235
1999,1,YR1999,Barbados,BRB,2.28780826,..,0.4,14747.96111,15172.06715,14.98795022,7.477468555,2.376247035,..,4.254580021,7.552003927,70.792,75.418,65.69371571
1999,2,YR1999,Belarus,BLR,12.70055756,3005.364257,3.399999138,2642.242333,7114.684723,34.00374215,28.19639637,0.494881245,100,6.000010014,0.234876914,62.2,73.9,..
1999,3,YR1999,Belgium,BEL,1.068027155,7944.129807,3.563311552,38856.0635,35971.85042,24.79764644,17.40789269,13.77221446,100,..,31.07315732,74.4,81,79.40142109
1999,1,YR1999,Belize,BLZ,15.55748835,..,8.780371455,3513.855276,6371.319544,16.25093392,9.033707874,4.076740564,89.72786713,5.44343996,2.757440613,65.73,71.387,75.59596927
1999,1,YR1999,Benin,BEN,23.18096733,51.92000478,5.341449372,675.6774816,1621.900868,28.19878027,20.86830505,0.154906741,19.40424538,2.626650095,0.109077027,53.499,56.854,70.41029861
1999,1,YR1999,Bermuda,BMU,0.7,..,3.382648714,73825.18485,47199.84145,8.7,..,39.94758876,100,..,20.07307855,..,..,..
1999,,YR1999,Bhutan,BTN,26.33325449,..,7.983972022,1155.209758,3403.551845,34.41831163,8.628246164,0.137571514,30.51320076,..,0,59.705,60.082,77.5187305
1999,1,YR1999,Bolivia,BOL,13.25799236,421.9872336,0.426889577,1607.21011,4386.792444,25.14389691,13.59412993,0.981815187,70.929888,5.659319878,5.136976592,58.178,62.162,59.87186813
1999,2,YR1999,Bosnia and Herzegovina,BIH,13.26300159,1826.758298,9.599999795,2852.021041,6007.290881,24.35686445,10.70008162,0.1943742,98.64764404,..,1.399450616,71.356,76.593,..
1999,1,YR1999,Botswana,BWA,2.990765494,1017.141391,9.667240742,4939.598056,10378.8152,44.80154881,5.563178689,1.122391474,25.25141525,..,5.41220405,47.457,51.99,40.54687624
1999,1,YR1999,Brazil,BRA,4.64598154,1827.705392,0.469066587,8555.91567,11081.65462,21.74671125,12.30853333,2.038732184,94.76296,3.800620079,8.701530372,65.796,73.527,49.0746922
1999,1,YR1999,British Virgin Islands,VGB,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1999,1,YR1999,Brunei Darussalam,BRN,1.234980121,7373.831174,3.052157142,35672.33991,81476.15172,55.18459151,13.54676414,7.671041206,100,4.932050228,20.22746706,73.522,76.727,93.50235605
1999,3,YR1999,Bulgaria,BGR,13.05956879,3613.367267,-6.009846314,3750.493833,8376.100312,22.30738834,11.67786967,2.908154025,100,..,4.338726618,67.9,75.1,50.85505597
1999,1,YR1999,Burkina Faso,BFA,30.5814192,..,7.404178966,439.2997264,1086.616198,23.44586283,15.39582171,0.061780293,6.9,..,0.044634702,48.727,51.461,75.14383956
1999,1,YR1999,Burundi,BDI,47.63530413,..,-1.009999996,234.68485,775.3641076,16.11961054,11.30813911,0.039204469,3.146853924,3.417449951,0.012741004,49.518,52.864,33.70757701
1999,1,YR1999,Cabo Verde,CPV,13.64336994,..,11.22264853,1946.851397,3425.087925,23.37704203,10.09617724,1.159982461,53.63796997,6.801680088,1.892630517,67.358,70.556,80.66344748
1999,,YR1999,Cambodia,KHM,40.90385299,30.20960925,12.70538113,398.3827676,1279.241026,18.03982643,13.19695981,0.031969578,13.56402969,..,0.749913579,55.361,59.805,59.5100818
1999,1,YR1999,Cameroon,CMR,18.32351037,180.0308638,4.292016945,1152.354548,2578.98146,27.49132636,18.21935332,0.129067581,40.78743744,..,0.040290384,48.811,50.582,76.6733374
1999,3,YR1999,Canada,CAN,..,16625.3869,5.1632109,41856.04559,35903.15453,..,..,36.18644004,100,5.549940109,22.69345349,76.2,81.7,79.72238122
1999,1,YR1999,Cayman Islands,CYM,..,..,..,..,..,..,..,..,100,..,21.12640675,..,..,..
1999,1,YR1999,Central African Republic,CAF,48.30976728,..,3.599974904,431.4727716,851.5964989,13.47797428,5.805780807,0.040894287,5.050375462,1.690019965,0.113205248,42.908,45.617,70.29885057
1999,1,YR1999,Chad,TCD,38.06880108,..,-0.682850217,484.0825587,1039.46558,12.21439304,9.780753893,0.012321728,2.564226151,3.227859974,0,46.493,48.698,69.51177498
1999,,YR1999,Channel Islands,CHI,..,..,3.770263675,..,..,..,..,..,100,..,..,74.882,79.774,..
1999,1,YR1999,Chile,CHL,5.636934159,2406.58722,-0.412096167,9100.999171,13758.91443,30.55089867,16.30661459,4.103419297,96.78990936,3.729219913,14.99432379,73.449,79.468,70.9465936
1999,1,YR1999,China,CHN,16.06478847,913.963448,7.667486171,1645.987996,3438.074685,45.3610278,..,0.708187957,95.9132309,1.888039947,3.394681872,69.896,73.32,80.68937684
1999,1,YR1999,Colombia,COL,13.00077152,810.6877073,-4.204015244,4629.498032,8073.372693,26.63366718,13.76225534,1.697730794,93.64855957,4.44080019,4.938650446,67.003,74.583,53.29991846
1999,1,YR1999,Comoros,COM,40.9497772,..,1.924123666,746.0924069,1370.115389,11.94275262,4.163180323,0.148162964,37.24174881,..,0,57.833,60.975,..
1999,1,YR1999,"Congo, Dem. Rep.",COD,52.36616493,95.2097367,-4.270140831,319.7079274,631.5219396,18.71444886,5.014597361,0.001009076,6.044692516,..,0.02614455,48.114,50.991,1.10745442
1999,1,YR1999,"Congo, Rep.",COG,8.355757952,66.95694095,-2.582199357,2260.729824,4283.324088,61.27095839,5.4647071,0.016791049,17.85676575,..,0.159421288,50.479,52.476,72.67522167
1999,1,YR1999,Costa Rica,CRI,11.1560577,1449.052062,3.943353886,6125.903268,9712.485384,25.82759846,18.75541577,3.904323257,98.63323975,5.416870117,3.590229798,74.959,79.685,33.66802416
1999,1,YR1999,Cote d'Ivoire,CIV,23.2029349,172.9423132,1.617527443,1396.999554,3081.198619,21.90646125,16.57418107,0.118685917,48.2,4.094329834,1.577486653,46.455,47.557,73.37036171
1999,3,YR1999,Croatia,HRV,5.811723372,2753.623188,-0.935499992,9900.063521,14746.00225,24.43467471,14.7462024,4.405359119,100,..,6.619644007,68.92,76.55,72.47231756
1999,1,YR1999,Cuba,CUB,6.12417967,1078.037416,6.188755307,3291.304494,..,25.39325825,16.61471506,0.314690541,96.56177521,6.755239964,0.046228606,74.501,78.447,..
1999,1,YR1999,Curacao,CUW,..,7000.028689,..,..,..,..,..,..,100,..,..,..,..,..
1999,3,YR1999,Cyprus,CYP,3.898532461,3178.014146,4.828548364,26114.99869,28761.09516,18.48855645,8.630432131,11.34239866,100,4.719679832,16.38578873,75.81,79.967,74.28862278
1999,3,YR1999,Czech Republic,CZE,3.121587109,5493.85153,1.432839479,14160.91238,20269.69866,34.14249,22.81422233,6.832802018,100,3.684809923,18.86698339,71.4,78.1,74.98656155
1999,3,YR1999,Denmark,DNK,1.941006233,6508.513381,2.948007099,54013.77798,40945.27924,22.63836053,14.25525625,30.59204065,100,7.931159973,49.39302195,74,78.8,79.37662441
1999,1,YR1999,Djibouti,DJI,..,..,..,..,..,..,..,0.105761909,57.19207001,7.629479885,0.039994344,55.42,58.621,..
1999,1,YR1999,Dominica,DMA,15.03902504,..,0.683294802,5502.699817,8118.417205,18.65829631,7.74343782,2.932164377,79.41833496,4.991839886,1.144443014,..,..,79.55599908
1999,1,YR1999,Dominican Republic,DOM,7.821030714,1267.749201,5.940049136,3899.288326,7959.225317,30.81095814,21.67313716,1.104743874,91,..,5.035334683,67.508,73.523,29.56295262
1999,,YR1999,East Asia & Pacific,EAS,8.719179225,1565.524999,2.991669675,5149.709859,6845.619768,37.58180818,..,3.426309998,90.30522617,..,7.798754547,69.12694684,73.43582325,..
1999,,YR1999,East Asia & Pacific (excluding high income),EAP,16.09384478,807.7547482,6.112823735,1711.602147,3903.698024,44.15351645,..,0.853107468,89.18371984,..,2.978748798,68.31031861,72.2937723,..
1999,1,YR1999,Ecuador,ECU,17.57135182,637.0027288,-4.739385791,3706.649777,7443.335645,25.90862955,18.39623742,0.823371634,93.071434,1.547340035,3.090527863,69.685,75.733,23.31035422
1999,1,YR1999,"Egypt, Arab Rep.",EGY,15.90864759,926.6077687,6.105463321,1885.743144,7142.670243,28.40084525,17.95351105,0.290445278,96.95509338,..,0.700855866,65.991,70.814,43.89870969
1999,1,YR1999,El Salvador,SLV,7.933731572,590.7106501,2.160516675,2675.865341,5634.008824,26.87414798,19.36884477,0.845428741,79.129592,2.319920063,8.778516467,64.052,73.038,69.98049796
1999,1,YR1999,Equatorial Guinea,GNQ,..,..,25.66401544,4831.072653,9507.224158,..,..,0.097415945,62.10205078,..,0.101705603,50.965,53.867,53.43888556
1999,1,YR1999,Eritrea,ERI,22.72233597,53.29678466,0.013480241,606.3255127,1781.147653,20.87420992,9.171192024,0.025495028,28.11598015,5.26281023,0,52.908,56.576,..
1999,3,YR1999,Estonia,EST,3.946247186,4460.368108,-0.856448276,9186.392954,14270.99834,23.89702491,14.52303944,14.50089724,100,6.68735981,27.56824566,64.6,75.8,63.88359688
1999,,YR1999,Eswatini,SWZ,11.11877168,..,2.950875211,2946.110668,5825.185825,36.74126131,32.1324338,0.4707176,19.54084969,5.090950012,1.338907012,47.788,52.094,44.85349467
1999,1,YR1999,Ethiopia,ETH,45.48546315,22.89602048,5.162145824,190.6915483,599.9521059,12.19479133,5.733774368,0.012541599,7.662709236,..,0.010426971,49.984,52.806,37.33501014
1999,,YR1999,Euro area,EMU,2.220823332,6061.783101,2.986398765,33729.87841,32923.39159,25.20742973,17.19027452,15.18243818,100,4.801280022,37.75322569,74.81032301,81.39808446,79.96962659
1999,,YR1999,Europe & Central Asia,ECS,3.086376505,4811.766637,2.905574848,19420.05965,21241.54195,25.99681367,16.83600826,9.225186284,99.37830605,4.523359776,21.32881154,69.07301208,77.01852748,..
1999,,YR1999,Europe & Central Asia (excluding high income),ECA,9.719016398,3250.360759,2.108955533,4530.172377,9448.352221,31.40638858,..,1.103236273,98.63569338,3.618079901,3.179437537,62.80771926,72.68720809,..
1999,,YR1999,European Union,EUU,2.212810769,5670.05701,3.019019892,29194.33914,29234.21867,25.04794454,16.76322695,14.54878028,100,4.579164982,33.9415949,73.61418914,80.20351449,..
1999,,YR1999,Faroe Islands,FRO,..,..,..,..,..,..,7.296574557,22.29753835,100,..,22.92647591,75.5,81.2,..
1999,1,YR1999,Fiji,FJI,16.35688704,..,8.799998029,3392.172764,6829.074678,18.96844692,11.51020835,0.942462063,73.97154236,5.153510094,2.89896763,65.045,69.914,69.33506242
1999,3,YR1999,Finland,FIN,2.886001749,15075.86719,4.444134273,38372.22204,33094.83843,30.43183663,22.8256502,32.29509229,100,5.869609833,63.24342736,73.74,81.02,83.54302929
1999,3,YR1999,France,FRA,2.236261411,7149.296925,3.407099148,37280.34107,33810.40325,21.2017282,14.44340788,9.125317889,100,5.645289898,36.13436735,75,82.7,82.99811716
1999,1,YR1999,French Polynesia,PYF,4.494117604,..,4.000004643,..,..,..,..,3.448900232,100,..,9.41352725,69.429,74.891,..
1999,1,YR1999,Gabon,GAB,7.293625914,901.9190138,-8.932622802,10593.39121,18582.04149,48.81574364,4.726576106,0.249009564,74.17591858,3.081229925,0.7404397,58.436,60.564,81.17787248
1999,1,YR1999,"Gambia, The",GMB,24.01224521,..,6.399999316,517.7767093,1513.555465,15.59420686,7.154046229,0.715827015,27.43688583,1.565129995,0.443944388,54.427,56.771,50.54440298
1999,2,YR1999,Georgia,GEO,24.72227166,1460.078608,2.869256461,1400.104016,3180.324078,21.22938188,8.258903075,0.416343567,98.70584106,2.15512991,2.791499735,67.812,75.13,52.75934742
1999,3,YR1999,Germany,DEU,0.912885979,6505.132999,1.987134949,36955.28961,35755.29931,27.782244,20.14354345,20.84598264,100,..,28.77459027,74.8,80.8,84.48204017
1999,1,YR1999,Ghana,GHA,35.77634379,361.0315013,4.39999686,957.9797265,2232.828444,25.41278341,9.024383133,0.104895466,42.63368607,4.110370159,0.378977543,56.182,57.764,16.86909033
1999,,YR1999,Gibraltar,GIB,..,3743.022168,..,..,..,..,..,5.936978297,100,..,11.77115937,..,..,..
1999,3,YR1999,Greece,GRC,5.783494771,4316.32629,3.072596664,22489.31596,24000.13589,19.12695131,9.536658635,6.877292144,100,3.027729988,35.20204114,75.5,80.6,69.99560545
1999,,YR1999,Greenland,GRL,..,..,1.377884445,30111.9577,..,..,..,21.60261331,100,..,24.12482604,63.94,68.99,..
1999,1,YR1999,Grenada,GRD,5.372240727,..,6.908415677,6073.985987,9217.768977,17.36639821,4.750430163,2.473166147,85.58572388,..,1.983399381,67.776,72.426,71.96804172
1999,1,YR1999,Guam,GUM,..,..,..,..,..,..,..,8.497176323,100,..,12.99097777,72.438,77.154,..
1999,1,YR1999,Guatemala,GTM,23.04635982,363.1269241,3.847062161,2522.861417,5994.87089,20.11987319,13.39703099,0.592652945,70.9,..,2.966487908,64.162,70.561,48.93365841
1999,1,YR1999,Guinea,GIN,21.49546542,..,3.812004035,580.7751251,1410.730551,28.85706243,3.84458316,0.060808919,16.4,2.361419916,0.290994594,51.206,51.326,..
1999,1,YR1999,Guinea-Bissau,GNB,55.04083027,..,1.025537409,514.1466519,1316.926217,12.08467007,10.05849784,0.117702448,4.863713264,5.246170044,0,50.809,53.313,72.15708632
1999,1,YR1999,Guyana,GUY,29.43840098,..,2.969880978,2381.150306,4573.024541,25.47446732,8.552136932,3.966354735,74.05236816,8.561059952,0.372710446,61.889,67.823,54.04614617
1999,1,YR1999,Haiti,HTI,22.77830003,38.78921488,2.710247351,773.421284,1754.099344,32.93058524,10.06259393,0.070658478,31.99348068,..,0.297463304,55.697,59.242,23.64444145
1999,,YR1999,Heavily indebted poor countries (HIPC),HPC,31.46875585,..,3.022683243,590.7053706,1434.415468,20.95675823,10.61433044,0.107627427,16.98570894,3.18964994,0.285577823,50.35658675,53.1982217,..
